"MED521 GI Final Exam - C2015 - 20121005",
"HOMER_QUIZ_1036693","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","2","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","2","4","4","4","4","4","4","4","1","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4",
"HOMER_QUIZ_1036694","","MULTICHOICE","2","1","2","2","1","3","2","1","2","2","2","2","3","1","1","1","1","2","1","3","1","1","2","1","2","1","1","2","2","5","3","2","1","5","1","3","1","5","1","1","2","2","1","2","3","1","1","1","2","1","2","2","2","2","2","2","1","2","2","2","2","2","3","3","5","1","2","2","2","2","2","3","3","3","5","1","2","1","2","5","2","5","1","1","1","2","1","1","3","2","1","1","5","2","2","1","1","1","2","2","1","1","1","1","3","1","2","3","2","2","5","1","1","3","2","1","2","1","1","1","2","1","2","1","2","1","2","1","2","1","4","4","2","2","3","1","1","1","2","5","2","2","1","2","1","1","3","1","2","5","1","2","4","2","4","1","4","2","2","2","3","2","2","2","2","2","2",
"HOMER_QUIZ_1036695","","MULTICHOICE","2","1","2","2","2","2","2","2","5","2","2","2","2","2","2","2","5","3","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","5","2","5","2","2","2","4","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2",
"HOMER_QUIZ_1036696","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","2","2","2","2","4","3","2","2","2","2","2","2","2","2","2","3","3","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","3","3","2","3","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","1","2","2","2","2","3","3","2","2","2","2","2","2","2","2","3","2","3","3","2","2","2","2","2","2","2","2","2","3","2","2","3","3","2","2","2","2","2","3","2","2","2","2","2","2","4","2","3","3","3","2","2","1","2","3",
"HOMER_QUIZ_1036697","","MULTICHOICE","1","1","5","1","1","5","1","1","1","5","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","4","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","5","1","1","1","5","1","5","1","1","1","5","5","5","5","1","1","1","1","1","1","1","1","4","1","5","1","5","5","5","1","4","1","4","5","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","4","1","1","1","5","4","5","1","5","1","1","5","1","4","5","1","1","1","2","1","1","5","1","1","5","1","1","4","1","1",
"HOMER_QUIZ_1036698","","MULTICHOICE","1","1","4","1","1","2","3","1","1","1","1","1","4","4","3","1","2","1","1","1","2","4","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","4","4","4","4","2","2","1","4","1","1","1","1","4","1","4","1","1","1","2","1","2","1","4","1","2","4","2","1","4","1","2","1","4","1","1","1","1","1","4","1","1","4","2","1","1","3","1","4","1","1","2","1","5","4","1","1","2","1","1","4","4","1","1","4","4","1","1","2","2","2","1","1","1","4","1","1","4","3","4","2","1","1","4","1","1","1","1","1","1","1","1","4","1","3","4","1","1","4","3","1","2","1","4","1","4","1","1","1","2","1","3","1","2","1","4","3","4","4","4","1","3","2","2","1","2","4","4","4",
"HOMER_QUIZ_1036699","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_QUIZ_1036700","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","1","5","4","5","2","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1036701","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","3","1","4","4","4","4","4","4","4","4","4","4","4","3","4","3","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","2","4","4","4","4","4","3","4","1","4","4","3","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1036702","","MULTICHOICE","5","1","2","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","2","5","2","5","2","5","5","5","5","5","5","5","2","5","2","5","4","2","5","5","4","5","5","2","5","5","5","5","5","2","5","5","5","5","5","5","5","5","2","5","5","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","4","5","5","5","5","3","5","5","5","5","5","5","5","5","2","4","5","5","5","2","5","5","5","5","5","1","5","5","5","5","4","5","4","5","5","5","5","4","5","5","5","5","5","1","5","5","2","5","5","2","5","5","1","4","5","5","5","5","4","5","5","5","3","5","5","2","5","5","5","5","2","5","3","5","5","4","5","5","5","5","5","5","5","5","4","5","5","5","2",
"HOMER_QUIZ_1036703","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","1","2","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","1","3","3","3","3","3","2","3","3","3","3","3","3","5","3","3","3","3","3","1","3","2","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","3","1","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","1","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","5","1","3","3","3","3","1","1","3","3","3","3","3","3",
"HOMER_QUIZ_1036704","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","3","1","1","1","1","1","1","1","1","1","2","4","1","1","2","1","1","1","4","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","2","1","1","1","1","3","1","1","1","1","1","1","1","1","3","4","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","3","3","1","1","1","3","1","1","1","1","1","3","1","2","1","1","1","1","2","1","1","1","1","1","1","1","1","2","4","1","1","4","3","2","2","1","1","1","1","1","1","2","1","3","2","2",
"HOMER_QUIZ_1036705","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1036706","","MULTICHOICE","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","3","3","3","3","3","4","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","1","3","3","3","3","3","3","3","3","3","3","3","3",
"HOMER_QUIZ_1036707","","MULTICHOICE","3","1","3","3","3","3","3","3","3","2","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","4","3","4","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","1","3","3","3","3","1","3","3","3","3","3","3","3","3",
"HOMER_QUIZ_1036708","","MULTICHOICE","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","4","1","1","1","3","1","1","1","1","1","1","3","1","3","1","3","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","3","3","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","3","5","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","3","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","3","1","1","3","1","1",
"HOMER_QUIZ_1036709","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4","4","4","4","4","4","4","1","4","4","4","4",
"HOMER_QUIZ_1036710","","MULTICHOICE","2","1","5","4","4","4","3","2","2","4","2","2","2","4","3","1","3","4","2","4","2","3","1","3","4","2","3","2","2","2","4","4","4","2","1","4","1","2","4","3","1","3","2","4","2","1","3","1","3","3","4","1","4","4","3","5","1","4","2","2","3","3","2","2","1","1","4","4","3","3","3","2","4","1","1","2","4","3","3","3","1","3","4","2","2","3","4","4","1","4","1","4","4","3","1","3","1","4","4","2","3","3","3","3","4","5","3","2","4","2","1","2","1","4","3","3","3","1","1","4","4","3","2","2","4","1","5","4","2","4","3","4","2","2","2","1","2","1","3","4","2","2","1","2","3","1","1","4","1","3","1","1","3","3","1","2","1","4","2","4","4","4","2","4","4","4","4",
"HOMER_QUIZ_1036711","","MULTICHOICE","3","1","3","4","3","4","4","3","3","3","5","3","3","3","4","4","3","3","3","4","5","4","4","3","4","3","3","3","3","4","3","3","3","4","3","4","3","3","3","3","5","3","4","3","3","4","3","3","3","4","3","3","4","5","3","4","4","5","3","3","5","3","3","3","3","3","3","3","3","3","4","3","3","4","3","4","4","4","4","4","3","3","3","3","3","3","3","3","3","3","3","3","3","4","4","4","3","3","3","3","3","4","3","3","4","3","4","3","4","4","4","3","3","5","4","4","4","5","3","3","3","3","3","4","3","3","4","3","3","4","3","3","4","3","3","4","3","3","4","3","3","3","4","3","3","3","4","3","3","3","4","3","4","4","3","4","3","3","4","3","4","3","3","4","3","3","3",
"HOMER_QUIZ_1036712","","MULTICHOICE","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","3","1","1","1","1","2","1","3","1","1","1","1","1","1","1","1","2","3","4","3","2","1","1","4","1","1","1","1","1","1","4","1","1","5","3","1","1","1","1","1","1","1","3","1","1","1","3","1","1","3","1","1","2","1","1","1","1",
"HOMER_QUIZ_1036713","","MULTICHOICE","4","1","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","3","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","3","4","4","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","3","4","4","4","4","4","3","4","4","4","4","4","4","3","4","4","4","4","4","4","4","2","4","4","4","4","3","4","4","3","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","4","4","4","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1036714","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","3","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","3","2","2","2","3","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1036715","","MULTICHOICE","5","1","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","4","3","5","5","5","5","3","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","3","5","5","5","3","5","5","5","5","4","5","5","5","5","5","5","1","5","5","4","1","5","5","5","5","3","2","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","3","5","5","5","5","5","5","5","5","3","5","5","5","5","5","5","5","5","5","5","5","5","3","3","5","5","5","5","5","4","5","4","5","5","5","5","5","3","5","5","5","5","5","5","5","5",
"HOMER_QUIZ_1036716","","MULTICHOICE","4","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4",
"HOMER_QUIZ_1036717","","MULTICHOICE","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","3","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","4","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","1","1","2","1","1","3","1","1","1","1","2",
"HOMER_QUIZ_1036718","","MULTICHOICE","3","1","3","3","5","3","3","3","5","3","3","3","3","3","5","3","3","5","3","3","3","3","3","3","3","3","3","3","3","3","5","3","3","4","3","4","3","3","5","3","3","5","3","3","3","3","3","3","3","3","3","5","3","3","5","3","3","3","3","3","5","5","5","2","3","5","3","3","5","3","3","3","3","3","3","3","4","5","5","3","5","5","3","3","3","3","5","3","3","3","3","3","3","5","3","3","3","3","3","3","3","3","3","3","3","5","3","3","3","3","3","3","3","4","3","5","3","3","3","3","3","3","3","3","3","5","5","4","3","3","3","3","3","5","3","5","3","2","3","5","3","5","5","3","5","3","3","3","5","3","3","3","3","3","5","5","3","3","2","3","3","3","5","3","3","3","5",
"HOMER_QUIZ_1036719","","MULTICHOICE","5","1","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","5","5","4","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","5","5","5","5","3","5","5","5","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","5","5",
"HOMER_QUIZ_1036720","","MULTICHOICE","4","1","4","2","4","4","4","4","4","4","4","2","2","4","4","4","5","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","5","4","2","4","4","4","4","4","4","4","5","4","4","4","4","4","4","4","4","5","4","5","4","4","4","4","4","2","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","2","2","4","4","4","4","2","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","2","4","4","4","4","4","4","4","2","5","4","4","4","4","5","2","4","5","4","4","4","4","4","4","4","2","4","4","4","2","2","4","4","4","4","4","4","4","4","2","4","4","2","2","2","4","4","4","2","4","4","4","4","4","2","4","4","4","4","4","4","4","4","4","4","4","2",
"HOMER_QUIZ_1036721","","MULTICHOICE","3","1","3","3","3","3","3","3","3","2","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","2","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","2","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","3","3","2","3","3","3","3","3","3","3","3","2","3","3","3","3","2","3","2","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2","3","2","3","3","3","3","3","3",
"HOMER_QUIZ_1036722","","MULTICHOICE","2","1","2","2","2","2","2","2","2","2","2","2","4","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2",
"HOMER_QUIZ_1036723","","MULTICHOICE","3","1","4","3","3","3","4","1","3","3","3","1","1","3","3","3","1","3","3","5","3","1","3","3","1","1","1","3","3","1","3","2","3","1","5","3","3","3","3","3","3","5","3","5","3","1","1","2","3","2","2","3","2","3","3","3","4","1","3","3","1","3","2","3","3","1","3","1","3","3","1","3","4","1","4","5","3","1","1","2","1","1","3","3","3","3","1","3","2","3","3","1","3","1","3","1","3","2","3","3","3","1","1","3","1","3","1","3","5","3","1","3","5","3","1","1","3","5","3","2","1","5","3","3","3","1","3","3","3","3","1","3","2","3","1","3","3","3","2","3","3","2","3","3","3","1","3","3","3","3","3","2","1","1","1","1","1","3","1","1","1","2","1","1","1","2","3",
