DMED513 Endo Block - Final - C2018 - 20150116 - MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOMER_QUIZ_1054328,,MULTICHOICE,4,1,3,4,2,4,4,2,4,4,4,4,2,4,4,4,4,1,4,4,4,4,2,2,3,3,4,4,4,4,4,4,4,4,1,4,4,4,1,3,4,4,2,4,2,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,2,1,2,4,4,4,4,4,4,3,4,4,1,4,2,4,4,4,3,4,4,4,4,4,1,4,4,4,4,2,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,4,2,2,4,1,4,4,1,4,4,4,4,4,4,3,4,4,4,1,4,4,4,2,3,2,1,4,2,4,4,4,2,4,4,4,2,4,4,4,4,1,4,3,4,4,4,4,4,4,2
HOMER_QUIZ_1054329,,MULTICHOICE,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1054330,,MULTICHOICE,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,3,3,2,2,1,2,1,2,4,2,4,2,1,3,3,2,4,2,1,1,2,1,1,1,1,1,2,1,1,2,2,3,1,1,1,2,1,3,1,4,4,1,2,2,2,3,4,1,2,3,1,3,1,2,4,4,2,1,2,2,2,2,1,2,2,1,4,1,4,2,2,2,2,1,1,2,2,2,2,1,2,3,2,4,4,1,2,2,1,2,2,3,4,4,2,1,4,1,2,2,2,1,3,2,1,1,2,2,2,2,1,1,2,2,1,4,1,1,1,1,4,3,1,2
HOMER_QUIZ_1054331,,MULTICHOICE,4,1,4,1,1,4,4,4,1,4,4,4,4,4,1,4,1,4,4,1,4,4,3,1,4,2,4,4,1,4,1,4,4,1,1,1,4,1,1,4,4,1,1,1,1,4,1,4,4,4,4,1,1,1,4,4,4,1,4,1,4,1,3,4,4,4,1,1,4,4,4,4,4,1,1,4,4,4,3,1,1,1,1,4,4,1,4,2,4,1,1,1,1,1,1,4,1,4,3,4,4,1,1,2,4,1,1,4,3,4,1,4,1,1,4,4,1,1,1,1,3,4,2,4,1,3,4,1,4,4,1,4,4,1,4,4,1,1,1,4,1,4,1,1,1,4,4,4,4,1,2,3,1,4,1,4,2,1,4
HOMER_QUIZ_1054332,,MULTICHOICE,4,1,1,4,4,1,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,4,1,4,4,4,3,4,4,4,4,4,1,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4
HOMER_QUIZ_1054333,,MULTICHOICE,2,1,4,3,3,2,3,2,3,2,3,3,2,3,2,3,2,2,2,2,2,3,3,3,3,2,2,3,3,2,3,1,4,2,3,2,3,2,2,2,2,2,3,2,3,3,3,2,3,2,3,2,2,3,3,2,4,2,4,2,3,3,3,2,3,4,3,2,2,3,3,4,3,2,2,3,2,3,3,3,2,3,3,3,2,3,2,2,2,4,3,3,3,4,1,4,3,4,2,3,3,2,3,2,2,2,1,3,3,4,3,3,3,3,3,2,2,2,4,2,3,3,3,2,2,2,2,3,3,2,3,3,3,1,4,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,4,3,3,2,4,3,3,2
HOMER_QUIZ_1054334,,MULTICHOICE,3,1,3,4,4,4,3,3,4,4,4,4,2,4,4,4,4,4,2,3,1,3,2,4,4,2,4,4,4,4,4,2,4,3,4,2,3,4,4,4,4,4,4,4,3,4,2,3,2,4,4,4,3,4,2,4,4,3,4,4,2,4,4,2,2,4,2,3,4,3,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,3,3,3,4,4,4,3,3,3,4,4,4,4,2,4,4,4,4,3,2,4,4,4,3,4,4,4,2,4,2,2,4,4,4,4,4,4,4,4,3,4,2,4,4,4,2,4,1,4,4,4,4,3,4,2,4,4,2,4,4,4,1,2,4,2
HOMER_QUIZ_1054335,,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4
HOMER_QUIZ_1054344,,MULTICHOICE,2,1,3,1,4,2,2,3,3,4,3,4,2,2,3,2,2,2,3,4,3,3,2,2,2,4,4,2,3,2,2,2,4,2,2,2,4,3,3,3,3,3,4,3,2,2,3,1,2,2,4,2,3,2,2,2,2,2,2,3,3,3,4,2,2,2,2,1,4,2,2,1,3,1,2,2,2,2,1,2,3,2,4,2,2,2,2,2,2,3,4,4,2,2,4,3,3,2,2,3,2,4,2,2,3,2,3,4,3,2,2,4,3,2,3,3,2,3,2,4,2,3,2,3,4,2,3,2,2,4,3,2,4,3,3,2,3,2,2,4,3,2,2,4,2,3,3,4,2,3,3,2,3,2,3,2,3,4,3
HOMER_QUIZ_1054345,,MULTICHOICE,2,1,2,4,4,2,2,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,3,4,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,1,4,2,4,1,2,2,2,4,2,1,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,2,4,3,2,2,3,2,2,2,2
HOMER_QUIZ_1054346,,MULTICHOICE,1,1,1,4,1,2,1,3,1,1,2,3,1,1,1,1,1,1,1,3,1,1,3,3,1,2,3,2,2,2,1,1,3,1,2,3,2,1,1,2,1,4,3,1,1,3,1,2,2,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,1,1,1,4,1,2,1,1,1,1,4,2,1,1,2,3,2,2,1,1,2,3,1,1,1,4,1,1,4,3,1,4,1,1,4,3,4,2,3,3,2,1,1,1,2,1,1,1,3,1,1,1,1,4,3,1,1,1,1,3,1,3,1,1,4,2,3,1,3,2,3,3,2,1,2,1,2,1,1
HOMER_QUIZ_1054347,,MULTICHOICE,4,1,3,2,2,2,4,2,3,3,4,4,4,3,2,4,3,4,2,3,4,3,4,4,4,4,4,4,3,3,3,3,3,4,3,3,2,2,4,3,4,4,4,4,2,4,3,4,3,3,3,3,4,3,3,4,4,3,3,2,3,4,3,3,4,3,3,1,3,3,4,2,2,4,3,3,4,4,3,4,1,4,3,4,2,4,2,4,3,4,4,3,1,3,3,1,3,4,3,4,4,3,2,3,2,2,3,3,1,3,3,4,2,4,2,3,4,2,2,4,4,3,4,4,3,2,4,3,4,4,2,3,3,3,3,3,4,4,4,3,4,4,3,4,4,4,4,4,1,4,3,2,3,4,3,4,2,4,4
HOMER_QUIZ_1054348,,MULTICHOICE,4,1,4,1,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,1,2,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1054349,,MULTICHOICE,3,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3
HOMER_QUIZ_1054350,,MULTICHOICE,3,1,3,4,3,3,3,1,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,1,4,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1054351,,MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,4,1,1,1,3,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1
HOMER_QUIZ_1054352,,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
HOMER_QUIZ_1054300,,MULTICHOICE,2,1,2,2,2,1,2,3,1,2,1,2,2,1,1,1,2,2,2,1,3,4,2,2,3,1,1,2,1,1,1,1,1,2,3,2,2,2,1,2,3,2,1,1,2,2,2,3,2,2,1,1,2,1,2,2,2,2,2,2,1,1,3,2,2,2,1,1,2,2,2,1,1,1,1,3,2,2,2,1,2,2,1,3,2,2,2,2,1,1,1,2,3,1,3,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,3,2,4,1,2,1,1,3,4,2,1,3,2,3,2,2,2,3,2,2,1,3,2,2,2,2,1,1,2,3,4,1,2,4,1,1,2,2,1,1
HOMER_QUIZ_1054301,,MULTICHOICE,4,1,1,2,4,4,4,2,1,4,4,1,4,4,2,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,4,1,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,1,4,4,4,1,1,4,4,1,4,4,4,4,2,4,4,1,2,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4
HOMER_QUIZ_1054336,,MULTICHOICE,3,1,4,1,4,1,3,1,2,3,4,4,4,3,3,4,3,2,1,3,1,2,3,1,3,2,4,4,1,1,3,3,1,2,3,3,2,1,4,1,4,1,1,3,2,1,2,3,1,3,1,3,1,3,3,3,3,3,3,1,4,3,2,3,3,1,3,2,2,3,2,3,3,1,1,3,3,1,2,1,4,4,1,1,3,1,1,2,1,2,2,2,1,3,3,2,3,1,2,3,3,1,4,2,4,3,2,3,2,3,3,4,2,3,1,3,3,1,3,1,2,1,2,2,2,3,2,2,2,1,3,3,3,3,4,4,3,3,1,3,2,1,1,2,4,3,1,2,4,3,1,2,3,3,1,1,1,4,3
HOMER_QUIZ_1054337,,MULTICHOICE,2,1,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2
HOMER_QUIZ_1054338,,MULTICHOICE,3,1,4,1,2,3,2,3,2,3,3,2,3,3,1,3,3,1,3,2,3,3,1,3,3,1,3,3,2,3,3,3,2,2,2,3,2,2,1,3,3,3,2,1,2,3,1,1,3,2,3,3,1,3,3,2,3,1,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,1,3,2,3,4,2,3,3,3,3,1,3,2,3,3,3,1,3,3,3,3,3,2,3,1,3,3,3,3,1,3,2,3,2,4,3,3,3,2,1,1,2,3,3,1,2,3,3,3,3,3,4,3,2,1,3,2,3,2,1,2,1,2,3,3,3,3,3,3,2,3,3,2,2,3,1,3,3,3,2,3,2,3,3,3,3
HOMER_QUIZ_1054339,,MULTICHOICE,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1054340,,MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,4,2,1,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,3,3,1,1
HOMER_QUIZ_1054341,,MULTICHOICE,4,1,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,1,4,3,4,4,2,4,4,4,2,3,4,4,4,4,1,2,4,3,3,4,4,4,4,4,4,4,4,4,2,2,4,2,3,4,4,1,4,4,4,3,4,4,3,3,4,3,3,4,4,3,3,4,4,4,1,4,3,4,4,3,4,4,4,3,4,4,4,2,4,4,4,4,2,3,4,3,3,3,3,4,4,3,4,4,1,3,2,3,2,3,2,3,4,2,3,2,1,3,4,2,4,4,4,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,2,4,4,4,2,4,4,3
HOMER_QUIZ_1054342,,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1054343,,MULTICHOICE,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,1,2,3,1,1,1,1,2,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,3
HOMER_QUIZ_1054353,,MULTICHOICE,1,1,2,2,1,3,2,1,1,1,2,1,1,1,3,1,2,2,1,2,2,3,2,1,2,2,3,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,3,1,2,3,2,2,1,3,1,1,3,2,2,4,1,1,4,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,1,3,2,1,2,1,1,2,4,2,1,1,1,2,1,2,1,2,1,2,1,1,2,3,3,2,1,3,1,2,1,2,2,1
HOMER_QUIZ_1054354,,MULTICHOICE,2,1,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,4,1,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4,2,1,1,4,2,2,2,2,2,1
