MED520 Preclin Comp Exam - C2016 - 20140523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOMER_QUIZ_1051617,PATIENT-CENTRED CARE 2,MULTICHOICE,4,1,1,4,4,4,4,4,2,4,4,4,4,2,4,2,4,4,4,2,4,4,2,4,4,4,4,4,2,2,4,3,4,2,4,1,2,4,3,2,4,4,4,4,4,4,4,2,4,4,1,4,4,4,1,2,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,3,1,1,2,4,4,4,4,1,2,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,1,4,4,4,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,1,4,4,4,4,4,4,1,4,4,4,2,4,2,1,4,4,4,4,4,1,4,4,2,2,2,4,4,4,4,2
HOMER_QUIZ_1051598,PATIENT-CENTRED CARE 2,MULTICHOICE,3,1,1,1,1,1,3,1,1,3,3,1,1,3,3,3,3,3,3,3,1,3,1,1,1,1,3,4,3,1,3,1,1,1,1,3,1,4,1,3,1,3,1,3,1,3,3,3,3,1,3,3,1,3,1,1,1,1,1,3,3,1,1,1,4,1,3,3,1,3,1,3,3,3,3,1,1,3,4,1,1,3,3,1,3,3,3,3,3,3,1,4,4,3,4,3,1,3,3,1,1,3,1,3,1,3,1,3,3,3,1,3,1,3,1,1,1,3,1,1,3,3,3,3,3,1,3,3,3,3,4,1,3,3,1,1,1,1,3,1,3,3,3,1,4,1,3,3,3,1,1,1,1,1,1,3,1,1,3,3,1,1,3,1,3,3,3,1
HOMER_QUIZ_1051599,PATIENT-CENTRED CARE 2,MULTICHOICE,2,1,4,2,2,4,2,4,3,2,2,2,4,6,3,4,3,2,2,3,2,2,2,4,4,4,3,2,2,2,4,2,2,3,2,2,2,2,2,3,3,2,2,2,3,2,2,3,3,2,2,2,2,4,4,3,4,2,3,3,4,4,2,2,4,2,2,2,4,2,2,2,3,2,2,2,4,4,2,2,4,2,3,2,4,2,2,3,4,2,4,4,2,2,6,4,2,2,2,4,3,5,2,1,3,3,2,2,2,2,4,2,2,4,2,2,3,2,2,2,4,3,4,2,2,1,4,2,4,2,4,2,2,6,4,3,3,4,2,2,2,4,2,2,3,4,2,2,2,2,4,2,3,2,2,3,2,4,2,2,2,4,2,4,2,2,2,4
HOMER_QUIZ_1051618,PATIENT-CENTRED CARE 2,MULTICHOICE,3,1,2,1,1,4,3,2,1,1,3,1,3,3,1,3,1,1,1,3,1,1,3,3,1,1,3,1,1,1,3,3,1,1,3,2,2,3,1,1,4,1,3,1,1,1,1,3,3,3,1,3,1,3,2,1,3,1,1,1,1,3,1,3,3,1,1,1,3,1,1,1,1,3,2,1,4,1,1,3,1,1,1,3,1,1,3,3,3,1,3,1,1,1,1,1,2,1,1,1,3,1,3,1,2,1,3,3,1,3,3,1,1,3,1,1,1,1,3,1,3,3,1,1,1,1,1,3,1,1,1,1,2,1,3,1,4,1,3,1,3,1,1,2,1,1,1,3,4,1,3,3,2,3,3,4,1,1,3,1,1,3,1,3,1,3,1,2
HOMER_QUIZ_1051600,CLINICAL SKILLS,MULTICHOICE,5,1,5,5,4,5,5,1,5,5,4,4,5,4,4,5,5,5,5,4,4,1,4,5,5,4,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,4,5,5,4,5,2,5,2,5,5,4,5,4,5,4,5,2,5,5,5,5,4,5,5,2,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,4,5,5,4,5,5,5,5,4,4,5,4,5,5,4,5,5,5,4,4,4,5,4,5,5,5,4,4,5,4,5,4,5,4,2,2,5,5,5,4,4,5,5,5,4,5,3,5,4,2,5,5,4,4,4,5,5,5,4,4,4,4,5,4,2,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5
HOMER_QUIZ_1051535,INTRODUCTORY BLOCK,MULTICHOICE,4,1,4,4,4,4,1,1,4,4,3,3,4,4,4,4,1,4,4,4,3,4,4,4,1,1,2,4,4,3,4,4,1,1,3,4,1,4,3,4,3,4,3,4,4,4,4,3,4,4,1,1,4,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,1,1,1,4,3,4,4,4,1,4,1,4,4,4,4,4,3,4,4,4,1,1,1,4,3,4,4,4,4,2,3,4,3,4,4,4,4,1,4,4,4,4,3,4,3,3,4,1,2,1,3,3,4,1,4,1,1,4,2,4,4,4,3,4,3,3,4,2,1,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,1,4,1,1,4,1,1
HOMER_QUIZ_1051536,INTRODUCTORY BLOCK,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051537,INTRODUCTORY BLOCK,MULTICHOICE,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,4,4,1,3,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,4,1,1,1,2,1,1,1,1,4,1,1,1,4,1,2,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051547,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,3,1,1,3,3,3,3,3,1,3,3,3,3,3,1,1,3,1,1,3,3,3,1,3,1,3,3,1,1,1,1,3,3,3,1,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,1,3,3,3,3,1,3,3,1,3,3,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,1,1,3,1,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,3,3,1,3,1,1,1,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3
HOMER_QUIZ_1051538,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,3,1,1,1,1,1,1,1,3,1,1,3,4,1,1,3,1,1,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,3,1,4,1,1,1,1,3,1,1,3,1,1,2,1,1,1,1,1,1,3,1,4,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,4,1,4,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1
HOMER_QUIZ_1051640,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051539,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,2,4,4,4,4,4,4,2,4,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,4,4,4,2,4,2,4,3,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,3,2,4,4,2,4,2,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,3,4
HOMER_QUIZ_1051588,RENAL,MULTICHOICE,2,1,2,2,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,3,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051540,RENAL,MULTICHOICE,2,1,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2
HOMER_QUIZ_1051589,RENAL,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,2,1,4,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,4,4,4,3,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051638,ENDOCRINE,MULTICHOICE,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,2,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,5,4,4,4,4,4,4
HOMER_QUIZ_1051548,CLINICAL SKILLS,MULTICHOICE,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
HOMER_QUIZ_1051541,PATIENT-CENTRED CARE 2,MULTICHOICE,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051549,PATIENT-CENTRED CARE 2,MULTICHOICE,4,1,4,4,1,4,1,1,4,1,1,4,4,1,4,1,1,4,4,1,4,1,1,1,1,4,1,4,4,1,1,1,1,4,4,1,4,1,1,1,1,1,1,1,4,1,1,1,4,4,1,1,1,4,1,1,1,1,1,1,4,4,1,4,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4,4,1,1,4,1,4,4,1,1,4,1,1,4,4,4,1,4,1,4,4,1,4,4,1,4,4,1,1,1,1,4,4,1,1,4,1,4,4,1,4,1,4,4,1,1,4,1,4,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,4,1,4,1,1,4,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,4,1
HOMER_QUIZ_1051542,PULMONARY,MULTICHOICE,2,1,3,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,5,3,2,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
HOMER_QUIZ_1051543,PULMONARY,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
HOMER_QUIZ_1051544,NEUROSCIENCES,MULTICHOICE,2,1,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,4,2,1,2,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051639,NEUROSCIENCES,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051550,NEUROSCIENCES,MULTICHOICE,0,1,4,4,2,4,3,4,1,4,4,3,1,4,4,1,4,4,2,1,3,1,4,1,1,4,4,1,1,4,4,4,1,1,1,4,4,4,4,1,1,1,3,4,2,4,1,4,1,4,1,1,1,1,1,1,4,4,4,1,1,2,1,1,2,4,4,1,4,1,1,1,4,1,4,1,1,2,1,4,1,1,2,4,4,1,1,4,1,1,1,1,1,1,2,4,4,1,1,4,1,1,1,4,4,4,4,4,1,1,1,4,2,1,1,1,1,4,4,1,1,1,1,1,1,4,4,1,1,1,4,4,4,1,2,4,1,3,1,1,4,1,4,2,4,4,1,1,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4
HOMER_QUIZ_1051649,NEUROLOGY,MULTICHOICE,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,1,2,3,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,2,2,1,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_QUIZ_1051637,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
HOMER_QUIZ_1051593,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_QUIZ_1051594,"INFECTION, IMMUNITY AND INFLAMMATION",MULTICHOICE,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
