MED540 Comp Exam Part 1 - C2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOMER_Quiz_1050111,,MULTICHOICE,2,1,4,2,2,4,2,2,2,2,2,4,2,4,1,4,4,4,4,2,4,4,4,1,2,4,2,2,1,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,2,4,2,4,1,2,1,2,1,1,4,4,1,2,4,1,2,2,4,2,4,2,2,2,2,2,1,2,2,2,2,1,1,4,2,4,4,2,1,2,2,4,4,1,2,4,2,2,2,2,2,4,4,1,4,2,4,2,2,2,2,2,2,1,1,1,1,2,2,2,2,4,4,2,2,2,2,2,4,4,2,2,4,4,4,4,4,2,2,2,2,2,4,2,2,4,2,2,2,4,2,1,4,4,2,2,2,2,1,2,4,2,2,2
HOMER_Quiz_1050112,,MULTICHOICE,3,1,1,3,3,3,1,3,3,3,3,2,3,3,2,3,3,1,3,3,1,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,2,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,1,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,2,3,1,1,3,3,3,3,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3
HOMER_Quiz_1050113,,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_Quiz_1050114,,MULTICHOICE,2,1,2,2,1,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,4,2,2,2,4,4,2,2,2,2,4,2,2,2,4,4,2,2,2,2,2,2,2,2,3,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,2,2,4,2,2,2,1,2,4,2,3,2,2,2,4,2,1,2,2,2,4,2,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,2,4,2,4,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,4,2,2,4,4,2,2,2,4,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2
HOMER_Quiz_1050115,,MULTICHOICE,4,1,3,4,4,4,3,4,4,3,4,4,4,2,4,4,2,3,4,4,4,4,4,4,2,3,1,2,3,4,4,4,2,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,3,4,4,3,4,4,2,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,3,2,4,4,4,3,2,4,3,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,2,4,2,2,4,4,4,4,4,3,3,2,4,2,3,4,2,4,4,4,2,4,4,4,3,3,4,4,4,2,4,2
HOMER_Quiz_1050116,,MULTICHOICE,4,1,4,4,3,3,3,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,3,4,4,2,2,4,4,4,4,2,3,4,3,3,4,4,4,3,4,4,3,4,4,3,3,3,4,2,3,2,4,4,3,3,4,4,4,3,3,3,4,3,4,4,4,4,3,4,3,3,3,4,4,3,3,4,2,4,4,4,3,4,3,3,4,3,4,4,4,3,2,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,2,4,3,4,3,4,3,4,4,4,4,3,2,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,2,2,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,4,4,2,4,4,4,4,2,4,4,3,3,4
HOMER_Quiz_1050117,,MULTICHOICE,3,1,3,3,4,3,3,3,2,3,3,1,3,4,3,3,3,3,4,3,3,3,4,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,4,3,3,3,3,3,1,3,3,4,3,4,3,4,3,4,3,3,4,3,2,4,4,3,4,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,4,3,3,4,3,3,3,2,3,3,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,2,3,4,2,3,3
HOMER_Quiz_1050118,,MULTICHOICE,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_Quiz_1050119,,MULTICHOICE,4,1,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,2,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,1,4,4,1,4,1,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,1,4,4,4,2,4,2,1,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,1,4,1,4,4,1,4,2,1,2,4,1,4,2,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,1,4,4,4,4,1,4,4,1,4,4,4
HOMER_Quiz_1050120,,MULTICHOICE,3,1,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,4,3,2,2,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2,2,3,3,3,2,4,3,3,4,2,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,4,2,3,3,3,1,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,2,3,3,4,3,2,2,2,3,2,3,3,3,2,3,3,2,3,2,2,3,3,2,3,3,4,2,3,3,3,3,4,3,4,4,2,3,2,3,2,2,2,2,2,3,3,3,4,3,3,2,3,3,3,2,2,3,3,2,3,3,4,3
HOMER_Quiz_1050121,,MULTICHOICE,3,1,4,3,3,4,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,4,3,4,4,3,4,3,4,3,3,4,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,4,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,4,4,3,4,3,4,3,3,3,3,4,3,3,4,3,4,3,4,3,3,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,4,3,4,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,4,3,3
HOMER_Quiz_1050122,,MULTICHOICE,4,1,4,3,3,4,2,2,2,4,2,1,4,2,2,2,2,2,2,1,2,2,2,2,4,4,4,2,2,4,2,4,4,2,2,2,2,2,3,2,2,1,2,2,2,4,3,2,2,4,2,2,2,2,2,3,2,4,2,2,2,2,4,2,2,2,4,2,2,2,1,2,2,2,2,2,2,2,1,4,2,4,1,2,4,2,2,2,3,4,4,2,1,2,2,1,2,2,2,4,2,2,4,2,3,2,3,2,2,2,2,2,2,4,2,2,2,2,2,4,3,2,2,1,2,2,4,2,2,1,2,2,3,2,2,2,2,2,4,2,2,2,2,2,3,3,2,4,2,2,2,2,2,2,2,4,2,2,2,3,2,4,2,1,4,2,2,2,2,2,2,2,2,4
HOMER_Quiz_1050123,,MULTICHOICE,4,1,4,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,1,1,4,4,4,4,1,4,1,4,4,1,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,1,4,1,4,1,4,4,4,4,4,4,1,4,4,1,1,1,4,4,1,4,4,4,4,1,4,4,4,1,4,4,1,4,4,4,1,4,4,4,4,4,4,4,2,4,4,4,4,1,4,1,4,4,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,1,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1
HOMER_Quiz_1050124,,MULTICHOICE,4,1,3,3,4,4,3,4,4,4,4,4,4,3,4,3,4,2,4,4,4,3,4,4,3,4,4,4,4,4,4,3,3,4,4,3,3,3,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,4,3,4,3,3,4,4,3,3,3,3,3,4,4,3,4,2,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,3,4,3,4,4,3,3,3,4,4,4,1,3,4,3,3,4,3,3,4,3,3,4,4,2,4,4,4,4,3,4,4,4,3,4,4,4,4,2,1,3,3,4,4,3,4,4,4,4,4,3,4,4,3,4,2,3,3,4,4,4,4,3,4,3,3,4,3,3,3,4,3,1,4,4,2,4,4,4,4,4,4,4,4,3,4,4,1,4
HOMER_Quiz_1050125,,MULTICHOICE,4,1,4,4,4,1,2,4,4,4,4,4,4,1,4,4,3,4,3,4,4,4,3,4,4,2,4,4,3,4,4,3,4,3,4,4,4,2,4,4,4,4,4,2,4,4,4,1,4,3,4,4,4,1,3,4,4,4,4,4,2,3,1,1,4,4,4,4,3,3,4,1,4,4,4,4,4,4,3,3,1,4,3,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,1,4,4,3,3,3,4,4,4,4,1,4,4,4,4,3,3,4,4,1,4,3,4,4,3,3,4,3,4,4,3,1,2,1,4,4,3,4,4,1,4,4,3,3,3,4,1,4,2,4,4,4,3,4,4,3,4,4,4,4,4,3,3,4,4,1,4
HOMER_Quiz_1050126,,MULTICHOICE,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,2,1,3,3,1,2,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,2,1,3,1,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,3,2,2,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1
HOMER_Quiz_1050127,,MULTICHOICE,2,1,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,4,2,4,2,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_Quiz_1050128,,MULTICHOICE,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2
HOMER_Quiz_1050129,,MULTICHOICE,4,1,2,4,4,1,3,2,1,4,4,1,1,4,4,1,4,4,4,4,3,2,2,2,4,4,1,1,4,2,4,4,4,3,3,2,4,4,4,2,2,2,2,1,2,4,2,2,2,3,4,1,4,4,4,4,2,4,4,4,4,1,4,4,4,4,4,2,4,2,2,4,4,4,2,1,2,2,1,4,4,4,3,2,4,2,1,4,1,4,4,4,4,1,2,4,2,4,1,1,4,4,4,4,1,2,4,4,3,4,2,1,2,4,4,4,3,4,1,1,3,3,2,4,2,1,4,1,4,4,2,2,4,2,4,4,2,4,2,4,2,4,4,4,2,2,3,2,4,4,4,4,4,1,4,2,4,4,4,2,2,1,4,4,4,1,3,4,2,4,2,3,4,3
HOMER_Quiz_1050130,,MULTICHOICE,3,1,3,3,1,3,3,3,3,3,3,3,3,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,3,1,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,4,1,3,3,3,3,1,3,3,1,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,1,3,1,3,3,1,2,3,3,1,1,3,3,2,3,1,1,3,4,1,3,3,3,1,1,3,3,1,3,1,3,1,1,3,3,3,3,3,1,3,1,1,3,3,3,1,3,1,1,1,3,1,3,1,1,3,2,1,3,3,3,3,1,3,1,3,2,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3
HOMER_Quiz_1050131,,MULTICHOICE,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
HOMER_Quiz_1050132,,MULTICHOICE,2,1,3,2,4,2,2,3,3,3,2,2,3,3,2,2,2,3,2,3,3,2,2,4,2,2,3,3,3,4,3,3,2,2,2,2,3,1,2,2,3,3,2,3,2,2,3,2,2,2,3,2,2,2,3,2,2,3,2,3,3,2,3,2,2,3,1,3,2,2,2,2,2,3,2,2,3,1,2,3,3,3,1,3,3,2,2,3,2,2,3,3,3,3,3,3,3,2,2,1,4,4,4,2,2,2,3,3,3,3,2,4,3,3,4,2,2,2,2,2,2,3,2,3,3,4,3,3,2,3,4,2,3,3,1,2,3,1,4,2,2,4,1,2,4,4,3,2,3,2,3,2,2,2,2,1,3,2,3,1,3,2,3,2,3,2,3,2,4,1,4,2,3,1
HOMER_Quiz_1050133,,MULTICHOICE,4,1,4,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,1,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,4,4,3,3,4,3,4,3,4,3,4,4,4,3,3,4,3,4,4,4,3,4,4,4,3,3,3,4,3,3,3,4,3,2,4,4,3,4,1,4,4,4,4,4,4,3,4,3,4,3,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,2,4,4,4,4,4,4,4
HOMER_Quiz_1050134,,MULTICHOICE,2,1,2,3,3,3,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,3,3,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,4,2,2,2,4,2,2,2,3,2,3,2,2,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,3,2,2,2,3,3,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,2,3,2,3,3,2,2,2,3,4,2,4,2,3,3,3,3,2,2,3,2,1,2,4,2,3,2,3,2,3,2,3,2,3,2,2,2,3,3,2,2,2,3,1
HOMER_Quiz_1050135,,MULTICHOICE,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,2,1,3,1,2,1,2,1,1,4,1,3,1,1,4,1,1,1,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,4,1,1,1,1,1,2,1,1,2,1,1,1,4,3,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,3,2,2,1,3,2,2,1,2,1,1,2,3,1,2,2,4,1,1,1,1,4,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2
HOMER_Quiz_1050136,,MULTICHOICE,3,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,3,4,1,3,1,3,3,3,3,3,1,1,1,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,3,3,1,1,3,3,1,3,3,3,3,3,1,1,3,3,1,4,3,3,2,1,3,3,3,3,1,3,1,3,3,1,3,3,1,1,1,1,1,3,4,3,3,1,3,3,1,3,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,1,1,3,3,3,1,1,3,3,1,3,3,3,3,3,1,3,3,3,1,3,3,3,1,1,3,3,1,3,1
HOMER_Quiz_1050137,,MULTICHOICE,2,1,2,3,2,2,4,4,4,2,2,4,2,4,2,2,2,2,2,1,2,2,2,2,3,2,3,2,2,2,2,2,4,2,2,4,2,2,2,2,2,2,2,2,4,2,4,2,2,2,2,3,2,2,2,3,2,2,2,4,2,2,2,2,4,2,2,4,2,2,3,2,2,4,4,2,4,2,4,4,2,2,2,2,2,4,2,2,2,4,2,2,2,2,2,2,2,2,4,2,2,4,2,4,4,3,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,4,4,2,4,2,2,2,2,2,2,2,3,2,2,4,4,2,4,2,2,2,2,1,2,2,4,4,2,2,2,2,2,4,4,1,2,3,2,4,3,2,4,2,4
HOMER_Quiz_1050138,,MULTICHOICE,2,1,2,2,2,2,2,4,2,2,4,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,2,2,2,3,2,2,4,4,2,2,2,2,2,2,2,3,2,4,2,2,2,1,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,3,2,2,4,2,2,2,3,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,1,4,4,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
HOMER_Quiz_1050139,,MULTICHOICE,4,1,2,4,4,4,3,4,3,2,3,4,4,3,4,1,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,3,3,4,4,2,3,3,4,3,4,3,3,2,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,3,2,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,4,3,2,3,3,3,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,3,4,4,3,1,2,4,4,3,4,4,4,4,3,4,4,3,4,4,3,1,3,3,4,4,3,4,4,4,3,2,3,4,4,4,4,4,3,3,4,3,4,3,4,3,3,4,3,3,3,2,3,4
